"","State","Municipality","Lat","Lon","Clave","ConsultsPerDoc","ConsultsPerMedUnit","DocsPerMedUnit","AvEduc05","ReadWrite05","MissReadWrite05","IndLang05","MissIndLang05","Hom06","PopMun06","PartyMunBC","Inc06","Exp06","StatePop06","StateHom06","StateGDP06"
"1242","Oaxaca","San Martin Toxpalan",18.0994834,-97.0593881,20244,1512,2016,1.3,5.9,0.820671666123247,0.00032605151613955,0.404322949777495,0.00393081761006289,0,3609.8,"0",7688874,7688874,3565849.2,520,154530776
"1243","Oaxaca","San Martin Zacatepec",17.8052307,-98.0580974,20245,1257,1885.5,1.5,4.6,0.74015009380863,0,0.0072992700729927,0.125,0,1214.6,"PRI",1316032,1316032,3565849.2,520,154530776
"1244","Oaxaca","San Mateo Cajonos",17.1598614,-96.2073106,20246,2257,2257,1,4.1,0.822393822393822,0.00772200772200772,0.958568738229755,0.0137524557956778,0,583.2,"0",0,0,3565849.2,520,154530776
"1245","Oaxaca","Capulalpam de Mendez",17.0701937,-96.7570639,20247,2284.3,6853,3,8.4,0.94874022589053,0.00434404865334492,0.0750421585160202,0.0561797752808989,1,1343.8,"0",0,0,3565849.2,520,154530776
"1246","Oaxaca","San Mateo del Mar",16.2097542,-94.9820044,20248,3422,7699.5,2.3,4.7,0.748988996520267,0.00178688987115584,0.991125599927556,0.00201005025125628,0,12984,"0",0,0,3565849.2,520,154530776
"1247","Oaxaca","San Mateo Yoloxochitlan",18.1417317,-96.8678534,20249,10047,5023.5,0.5,5.2,0.760781422779211,0.000368595650571323,0.823613595706619,0.00173761946133797,1,3330.2,"0",8024823,8024823,3565849.2,520,154530776
"1248","Oaxaca","San Mateo Etlatongo",17.4265402,-97.2967781,20250,2718,2718,1,6,0.910973084886128,0.0010351966873706,0.0101626016260163,0.1,0,1104.2,"0",4007226,4007226,3565849.2,520,154530776
"1249","Oaxaca","San Mateo Nejapam",17.6562746,-98.416101,20251,3106,3106,1,3.3,0.705641025641026,0.00102564102564103,0.005,0.6,2,1137.6,"0",0,0,3565849.2,520,154530776
"1250","Oaxaca","San Mateo Penasco",17.1497957,-97.5319149,20252,2334,2334,1,4.6,0.690508021390374,0.000668449197860963,0.914602346805737,0.000712758374910905,0,1808.8,"0",0,0,3565849.2,520,154530776
"1251","Oaxaca","San Mateo Pinas",15.9993052,-96.3345749,20253,1298.3,1947.5,1.5,4.3,0.777261200338123,0.00169061707523246,0.123140495867769,0.023489932885906,1,2562.8,"0",0,0,3565849.2,520,154530776
"1252","Oaxaca","San Mateo Rio Hondo",16.1445187,-96.4470974,20254,2495,2495,1,4.9,0.821985233798195,0.000820344544708778,0.0368885324779471,0.0869565217391304,0,2906.4,"PRI",2758474,2758474,3565849.2,520,154530776
"1253","Oaxaca","San Mateo Sindihui",17.0022486,-97.3502014,20255,3037,3037,1,5,0.728254349130174,0.002999400119976,0.0245327102803738,0.0714285714285714,0,1914,"0",0,0,3565849.2,520,154530776
"1254","Oaxaca","San Mateo Tlapiltepec",17.8114544,-97.4292322,20256,1344,1344,1,4.4,0.757575757575758,0,0.0048780487804878,0,0,227.6,"0",1501495,1501495,3565849.2,520,154530776
"1255","Oaxaca","San Melchor Betaza",17.2514272,-96.1550144,20257,2148,2148,1,3.8,0.703125,0.00120192307692308,0.984795321637427,0.00237529691211401,0,953.4,"0",0,0,3565849.2,520,154530776
"1256","Oaxaca","San Miguel Achiutla",17.3063357,-97.4891966,20258,1493,1493,1,5.3,0.811732605729877,0.00136425648021828,0.0200803212851406,0.0666666666666667,0,788,"0",2647015,2647015,3565849.2,520,154530776
"1257","Oaxaca","San Miguel Ahuehuetitlan",17.6726443,-98.3206105,20259,2660,2660,1,2.3,0.598200105876125,0.000529380624669137,0.638492871690428,0.000797448165869219,0,2273.8,"PAN",4871124,4871124,3565849.2,520,154530776
"1258","Oaxaca","San Miguel Aloapam",17.4116234,-96.6924979,20260,1848.8,3697.5,2,4.5,0.837552742616034,0.000421940928270042,0.987163561076605,0,0,2607.2,"0",5125159,5125159,3565849.2,520,154530776
"1259","Oaxaca","San Miguel Amatitlan",17.8913587,-98.0266636,20261,3422.7,3422.7,1,4.5,0.752793296089385,0,0.159011964492474,0.00242718446601942,0,6199.2,"PRI",12967882,12967882,3565849.2,520,154530776
"1260","Oaxaca","San Miguel Amatlan",17.2726672,-96.4715309,20262,879,1318.5,1.5,5.7,0.927152317880795,0.00441501103752759,0.0647249190938511,0.0333333333333333,0,1018.2,"0",0,0,3565849.2,520,154530776
"1261","Oaxaca","San Miguel Coatlan",16.1580009,-96.6814881,20263,2790,4185,1.5,3.9,0.734632034632035,0.0025974025974026,0.130798161303803,0.156549520766773,0,2943,"0",8357836,8357836,3565849.2,520,154530776
"1262","Oaxaca","San Miguel Chicahua",17.6376102,-97.1936986,20264,1480.5,1974,1.3,4.9,0.824163357912649,0.00170164492342598,0.848066298342541,0,0,2082.8,"0",2133907,2133907,3565849.2,520,154530776
"1263","Oaxaca","San Miguel Chimalapa",16.7172179,-94.7441221,20265,2402.3,2402.3,1,4.6,0.779259519213897,0.00193016318652395,0.340585917423334,0.0045271629778672,2,6554.4,"0",0,0,3565849.2,520,154530776
"1264","Oaxaca","San Miguel del Puerto",15.9202909,-96.1729261,20266,2459.7,4304.5,1.8,4.3,0.746210949582431,0.00216517166718218,0.0538507821901324,0.103351955307263,1,7704.2,"0",4989585,4989585,3565849.2,520,154530776
"1265","Oaxaca","San Miguel del Rio",17.3217039,-96.5684509,20267,0,0,0,5.4,0.951612903225806,0,0.476377952755905,0,0,278.8,"0",1440178,1440178,3565849.2,520,154530776
"1266","Oaxaca","San Miguel Ejutla",16.5800314,-96.7378941,20268,2964,2964,1,5.5,0.829941860465116,0.00145348837209302,0.0339943342776204,0.125,0,805.6,"0",0,0,3565849.2,520,154530776
"1267","Oaxaca","San Miguel el Grande",17.0467247,-97.6206991,20269,2751.7,2751.7,1,6.7,0.814896755162242,0.000368731563421829,0.568247126436782,0,0,3294.2,"0",9197821,9197821,3565849.2,520,154530776
"1268","Oaxaca","San Miguel Huautla",17.7396114,-97.1435763,20270,1402.5,1402.5,1,4.3,0.76268115942029,0,0.28735632183908,0,0,1269.4,"0",0,0,3565849.2,520,154530776
"1269","Oaxaca","San Miguel Mixtepec",16.7774444,-96.9581151,20271,2368,2368,1,3.4,0.632560483870968,0.00201612903225806,0.946037919299951,0.00154162384378212,1,2558.6,"0",0,0,3565849.2,520,154530776
"1270","Oaxaca","San Miguel Panixtlahuaca",16.25936,-97.383172,20272,5079.5,10159,2,4.1,0.639909203466777,0.00247626908790755,0.975333200716133,0.000407913522333265,6,5811.4,"0",14260358,14260358,3565849.2,520,154530776
"1271","Oaxaca","San Miguel Peras",16.9351999,-97.0152272,20273,3335,3335,1,4.9,0.821401370906321,0.000380807311500381,0.216246290801187,0.00686106346483705,0,3200.2,"0",0,0,3565849.2,520,154530776
"1272","Oaxaca","San Miguel Piedras",16.9974043,-97.2335156,20274,1971,1971,1,5.7,0.922442244224422,0,0.21256038647343,0.00378787878787879,0,1359.2,"0",4188567,4188567,3565849.2,520,154530776
"1273","Oaxaca","San Miguel Quetzaltepec",16.9751485,-95.7632451,20275,4466,4466,1,3.9,0.659774436090226,0.00263157894736842,0.994868035190616,0.00331613854089904,2,6270.6,"0",0,0,3565849.2,520,154530776
"1274","Oaxaca","San Miguel Santa Flor",17.9181083,-96.797801,20276,912,1824,2,2.6,0.561643835616438,0,0.489905787348587,0,0,796.2,"0",0,0,3565849.2,520,154530776
"1275","Oaxaca","Villa Sola de Vega",16.5116214,-96.9794689,20277,2837.6,3243,1.1,4.6,0.782230476004301,0.00156387449907145,0.0189019756838906,0.266331658291457,6,12012.2,"PAN",0,0,3565849.2,520,154530776
"1276","Oaxaca","San Miguel Soyaltepec",17.0833333,-96.75,20278,3541.6,5509.1,1.6,5.7,0.767978828977837,0.00142242805160437,0.708252677764873,0.000819933494283242,5,35186.4,"PRI",0,0,3565849.2,520,154530776
"1277","Oaxaca","San Miguel Suchixtepec",16.0937032,-96.4653726,20279,4147.5,4147.5,1,5.2,0.770046669495121,0.000848536274925753,0.732069249793899,0.00225225225225225,0,2737.4,"0",7338178,7338178,3565849.2,520,154530776
"1278","Oaxaca","Villa Talea de Castro",17.0083827,-96.7508753,20280,2487.7,7463,3,5.2,0.895080321285141,0.000502008032128514,0.532544378698225,0.00277777777777778,0,2268.4,"0",0,0,3565849.2,520,154530776
"1279","Oaxaca","San Miguel Tecomatlan",17.3951192,-97.2670393,20281,0,0,0,5.2,0.857843137254902,0,0.0576923076923077,0.0833333333333333,0,236.8,"0",1584060,1584060,3565849.2,520,154530776
"1280","Oaxaca","San Miguel Tenango",16.2660369,-95.5965461,20282,2680,2680,1,5.4,0.888146911519199,0.00166944908180301,0.0113636363636364,0.285714285714286,0,706,"0",2191289,2191289,3565849.2,520,154530776
"1281","Oaxaca","San Miguel Tequixtepec",16.95761,-96.7537051,20283,2222,2222,1,5.6,0.89047619047619,0,0.00465657741559953,3,0,979.6,"0",0,0,3565849.2,520,154530776
"1282","Oaxaca","San Miguel Tilquiapam",16.7808817,-96.5811426,20284,4434,4434,1,3.3,0.660776160776161,0.000693000693000693,0.982965931863727,0,1,3385.6,"0",7604180,7604180,3565849.2,520,154530776
"1283","Oaxaca","San Miguel Tlacamama",16.4148359,-98.0631599,20285,3261,3261,1,5.6,0.775487256371814,0.00224887556221889,0.273291925465839,0.018716577540107,1,3136.4,"PRD",0,0,3565849.2,520,154530776
"1284","Oaxaca","San Miguel Tlacotepec",17.459541,-98.003233,20286,3194,6388,2,4.3,0.727554179566563,0.000687994496044032,0.18387314439946,0.0073394495412844,0,3289.6,"0",5644082,5644082,3565849.2,520,154530776
"1285","Oaxaca","San Miguel Tulancingo",17.7495448,-97.4414371,20287,2381,2381,1,4.2,0.771704180064309,0.00643086816720257,0.0764331210191083,0.0416666666666667,0,338,"0",0,0,3565849.2,520,154530776
"1286","Oaxaca","San Miguel Yotao",17.3722639,-96.3339447,20288,1972,1972,1,5.2,0.850091407678245,0,0.991150442477876,0,0,627.8,"0",0,0,3565849.2,520,154530776
"1287","Oaxaca","San Nicolas",16.4248167,-96.7426179,20289,3589,3589,1,3.8,0.717161016949153,0.00317796610169492,0.00209424083769634,2.5,0,1058.2,"0",3342500,3342500,3565849.2,520,154530776
"1288","Oaxaca","San Nicolas Hidalgo",17.7823864,-98.1441944,20290,3198,3198,1,4.7,0.769230769230769,0.00372208436724566,0.00364520048602673,1,0,951.2,"PRD",0,0,3565849.2,520,154530776
"1289","Oaxaca","San Pablo Coatlan",16.2231447,-96.7842996,20291,2588,3450.7,1.3,4.8,0.84297520661157,0.00214263850627487,0.0154211150652432,0.365384615384615,1,3934.2,"0",0,0,3565849.2,520,154530776
"1290","Oaxaca","San Pablo Cuatro Venados",16.9826304,-96.8913051,20292,2407,2407,1,5.2,0.817254174397032,0,0.0207207207207207,0,0,1291.2,"0",0,0,3565849.2,520,154530776
"1291","Oaxaca","San Pablo Etla",17.146462,-96.761853,20293,3157,3157,1,10.7,0.964679260133806,0.00265643447461629,0.0358615399367149,0.197860962566845,0,12876.6,"0",13034688,13034688,3565849.2,520,154530776
"1292","Oaxaca","San Pablo Huitzo",17.2761297,-96.8829989,20294,2898.7,8696,3,8.1,0.929821224800304,0.00114111829593001,0.0239420935412027,0.116279069767442,0,6003.8,"PAN",6651240,6651240,3565849.2,520,154530776
"1293","Oaxaca","San Pablo Huixtepec",16.8181512,-96.7828273,20295,886.9,20842,23.5,7,0.865731741183005,0.00222160510969175,0.0119809394145677,0.420454545454545,2,8377.8,"PRI",22230831,22230831,3565849.2,520,154530776
"1294","Oaxaca","San Pablo Macuiltianguis",17.5332437,-96.5540349,20296,2791,2791,1,5.2,0.852286049237984,0.00117233294255569,0.689931350114417,0,0,950.6,"0",3601647,3601647,3565849.2,520,154530776
"1295","Oaxaca","San Pablo Tijaltepec",17.0188332,-97.4973349,20297,4477,2238.5,0.5,5,0.807421324565524,0,0.994125621328513,0,0,2453.2,"0",3421416,3421416,3565849.2,520,154530776
"1296","Oaxaca","San Pablo Villa de Mitla",16.9211809,-96.3625098,20298,2763.4,12435.5,4.5,5.9,0.8547701033016,0.00111403686449261,0.362887212073074,0.00191518467852257,0,11340.2,"Other",0,0,3565849.2,520,154530776
"1297","Oaxaca","San Pablo Yaganiza",17.1465237,-96.2283247,20299,2654.5,5309,2,4.6,0.844692737430168,0.00111731843575419,0.959429824561403,0.00114285714285714,0,1021.6,"0",2230815,2230815,3565849.2,520,154530776
"1298","Oaxaca","San Pedro Amuzgos",16.6521899,-98.0903634,20300,5486,5486,1,5.2,0.669163278407875,0.000855981168414295,0.787150259067357,0.000789889415481833,1,5672,"PRI",2024576,2024576,3565849.2,520,154530776
"1299","Oaxaca","San Pedro Apostol",16.7353447,-96.7256894,20301,2910.5,5821,2,5.6,0.833088235294118,0.000735294117647059,0.0572878897751994,0,0,1517.6,"0",0,0,3565849.2,520,154530776
"1300","Oaxaca","San Pedro Atoyac",16.4880172,-97.9871116,20302,5363,5363,1,4.1,0.668032786885246,0.00170765027322404,0.829639431028779,0.000797448165869219,3,3598.4,"PRD",0,0,3565849.2,520,154530776
"1301","Oaxaca","San Pedro Cajonos",17.1690504,-96.2616856,20303,1806.7,5420,3,5.4,0.882488479262673,0.00230414746543779,0.924914675767918,0.00492004920049201,0,1025.6,"0",1691869,1691869,3565849.2,520,154530776
"1302","Oaxaca","San Pedro Coxcaltepec Cantaros",17.4995047,-97.1379244,20304,1057,1057,1,4.9,0.876117496807152,0.00383141762452107,0.102372034956305,0.024390243902439,0,871.8,"0",0,0,3565849.2,520,154530776
"1303","Oaxaca","San Pedro Comitancillo",16.4899209,-95.1548174,20305,3342.7,5014,1.5,8.8,0.882639885222382,0.000860832137733142,0.548770144189991,0.00103039670273055,2,3875.2,"PRD",0,0,3565849.2,520,154530776
"1304","Oaxaca","San Pedro el Alto",16.0362827,-96.4722989,20306,5782,5782,1,3.8,0.712009803921569,0.00337009803921569,0.804979253112033,0.0121502209131075,1,3939.8,"0",2626775,2626775,3565849.2,520,154530776
"1305","Oaxaca","San Pedro Huamelula",16.0278032,-95.6676046,20307,3750.1,4375.2,1.2,5.7,0.8052448900887,0.00154261473197069,0.0684296277729039,0.0512820512820513,0,8986,"PRD",0,0,3565849.2,520,154530776
"1306","Oaxaca","San Pedro Huilotepec",16.2444054,-95.1512309,20308,1875.5,3751,2,6.4,0.845992446496013,0.000419639110365086,0.549051937345425,0.0015015015015015,0,2704.6,"PRI",0,0,3565849.2,520,154530776
"1307","Oaxaca","San Pedro Ixcatlan",18.1443767,-96.5101716,20309,4454.8,5345.8,1.2,4.7,0.68990668239837,0.00139440094390218,0.898718349484214,0.00127536231884058,0,10819,"PAN",0,0,3565849.2,520,154530776
"1308","Oaxaca","San Pedro Ixtlahuaca",17.0627408,-96.816005,20310,3981.5,7963,2,6.5,0.88500981889592,0.00065459306131355,0.0827659574468085,0.0282776349614396,0,5621.2,"0",6964600,6964600,3565849.2,520,154530776
"1309","Oaxaca","San Pedro Jaltepetongo",17.6884934,-97.0319289,20311,1678,1678,1,3.8,0.708,0,0.980392156862745,0,0,308.4,"0",0,0,3565849.2,520,154530776
"1310","Oaxaca","San Pedro Jicayan",16.4498522,-98.0152446,20312,4379,5838.7,1.3,5.1,0.753538142906455,0.00149580025313543,0.932104969290899,0.00119803522223553,6,10512.6,"PRD",8036487,8036487,3565849.2,520,154530776
"1311","Oaxaca","San Pedro Jocotipac",17.7683446,-97.0784442,20313,2625,2625,1,4.2,0.710106382978723,0,0.513689700130378,0,0,823.6,"0",0,0,3565849.2,520,154530776
"1312","Oaxaca","San Pedro Juchatengo",16.3442889,-97.0897686,20314,6274,6274,1,5.3,0.84333098094566,0,0.00555170020818876,0,0,1633,"0",0,0,3565849.2,520,154530776
"1313","Oaxaca","San Pedro Martir",16.7399564,-96.7251104,20315,3680,3680,1,4.9,0.820886075949367,0,0.597515527950311,0.00103950103950104,0,1767,"0",5459428,5459428,3565849.2,520,154530776
"1314","Oaxaca","San Pedro Martir Quiechapa",16.413858,-96.2457285,20316,1479.5,2959,2,5.8,0.934713375796178,0,0.0557275541795666,0.0555555555555556,0,728.2,"0",0,0,3565849.2,520,154530776
"1315","Oaxaca","San Pedro Martir Yucuxaco",17.4323526,-97.6121919,20317,2141,2141,1,5.4,0.882037533512064,0.000893655049151028,0.00610820244328098,0.428571428571429,0,1369,"0",0,0,3565849.2,520,154530776
"1316","Oaxaca","San Pedro Mixtepec -Dto. 22 -",19.4225128,-99.164199,20318,2300.3,18402.7,8,6.8,0.853307500691946,0.00200664267921395,0.030983446276255,0.344940152339499,4,35517.6,"0",0,0,3565849.2,520,154530776
"1317","Oaxaca","San Pedro Mixtepec -Dto. 26 -",15.9829177,-97.0855699,20319,4146,4146,1,4.9,0.827438370846731,0,0.976939203354298,0,1,1072.6,"PRD",0,0,3565849.2,520,154530776
"1318","Oaxaca","San Pedro Molinos",17.1039114,-97.5407097,20320,1717,1717,1,5.8,0.807633587786259,0,0.716840536512668,0.00207900207900208,0,734.2,"0",0,0,3565849.2,520,154530776
"1319","Oaxaca","San Pedro Nopala",17.802599,-97.5401438,20321,2037,2037,1,4.3,0.783031988873435,0.00139082058414465,0.00539811066126856,0.75,0,835.2,"0",2088124,2088124,3565849.2,520,154530776
"1320","Oaxaca","San Pedro Ocopetatillo",18.1857877,-96.9115044,20322,2481,2481,1,3.3,0.676985195154778,0.00269179004037685,0.980366492146597,0,0,894.4,"0",3199581,3199581,3565849.2,520,154530776
"1321","Oaxaca","San Pedro Ocotepec",16.9549256,-95.8464236,20323,876.8,2192,2.5,4.8,0.678288431061807,0.00739566825145272,0.990266393442623,0.00362131401965856,0,2163.8,"0",0,0,3565849.2,520,154530776
"1322","Oaxaca","San Pedro Pochutla",15.7489259,-96.4672856,20324,1007.8,5975.1,5.9,5.9,0.795477657474427,0.00227313513190166,0.0928125453753448,0.0741551939924906,13,39810.4,"PRI",0,0,3565849.2,520,154530776
"1323","Oaxaca","San Pedro Quiatoni",16.7826999,-96.0308607,20325,4142.5,6213.8,1.5,4,0.716382293282425,0.00453406514735712,0.990835266821346,0.00245872848612575,0,9957.4,"0",17474330,17474330,3565849.2,520,154530776
"1324","Oaxaca","San Pedro Sochiapam",17.8261637,-96.663786,20326,4565,4565,1,4.1,0.732765504391802,0.00159701889805696,0.944827586206897,0.000270343336036767,1,4673.8,"0",7760932,7760932,3565849.2,520,154530776
"1325","Oaxaca","San Pedro Tapanatepec",16.3693859,-94.1944784,20327,1470.7,5637.7,3.8,5.6,0.781730126920508,0.00041750167000668,0.0496494374694277,0.00656814449917898,3,13716,"PAN",0,0,3565849.2,520,154530776
"1326","Oaxaca","San Pedro Taviche",16.6374862,-96.5367781,20328,3776,3776,1,4.1,0.732532751091703,0.00218340611353712,0.00105263157894737,8,0,1095.4,"0",2584641,2584641,3565849.2,520,154530776
"1327","Oaxaca","San Pedro Teozacoalco",17.0201152,-97.2856961,20329,4909,4909,1,5.4,0.842150910667823,0.000867302688638335,0.0110076206604572,0.230769230769231,0,1302.4,"0",0,0,3565849.2,520,154530776
"1328","Oaxaca","San Pedro Teutila",17.9796069,-96.7224024,20330,2314.4,2314.4,1,4.6,0.784877232142857,0.000558035714285714,0.121508001084893,0.00669642857142857,1,4166.6,"0",0,0,3565849.2,520,154530776
"1329","Oaxaca","San Pedro Tidaa",17.3404395,-97.3788486,20331,1523,1523,1,4.8,0.789291882556131,0,0.442930153321976,0,0,695.6,"0",2473165,2473165,3565849.2,520,154530776
"1330","Oaxaca","San Pedro Topiltepec",17.4358537,-97.3366503,20332,1216,1216,1,5,0.867692307692308,0,0.00602409638554217,0,0,378.8,"0",1839993,1839993,3565849.2,520,154530776
"1331","Oaxaca","San Pedro Totolapam",16.6691253,-96.3081682,20333,5112,5112,1,5.8,0.868122637547249,0.000419991600167997,0.108821104699093,0.0113636363636364,0,2635.8,"0",0,0,3565849.2,520,154530776
"1332","Oaxaca","Villa de Tututepec de Melchor Ocampo",16.1298704,-97.6085043,20334,2616.6,4070.3,1.6,5.4,0.809699288306281,0.0014627696981631,0.0587751521464993,0.0676305970149254,9,41396.2,"PRI",0,0,3565849.2,520,154530776
"1333","Oaxaca","San Pedro Yaneri",17.4186908,-96.3582809,20335,1443.5,1443.5,1,4.8,0.875471698113208,0.0050314465408805,0.987760097919217,0.00247831474597274,0,954.8,"0",0,0,3565849.2,520,154530776
"1334","Oaxaca","San Pedro Yolox",17.5884774,-96.5514604,20336,2916.7,4375,1.5,5.3,0.813076614520658,0,0.966666666666667,0,0,2659.8,"0",8112118,8112118,3565849.2,520,154530776
"1335","Oaxaca","San Pedro y San Pablo Ayutla",17.0264624,-96.0758366,20337,2923,2923,1,4,0.618897637795276,0.0057742782152231,0.934514637904468,0.0030228084638637,0,4575.6,"0",6578995,6578995,3565849.2,520,154530776
"1336","Oaxaca","Villa de Etla",17.2065497,-96.7981239,20338,2489.9,11204.5,4.5,8.8,0.926112014186493,0.00339884734742131,0.0900783289817232,0.101449275362319,1,7965.6,"PAN",0,0,3565849.2,520,154530776
"1337","Oaxaca","San Pedro y San Pablo Teposcolula",17.5105133,-97.488446,20339,1642.5,3285,2,7.1,0.910095121202823,0.00184105553850875,0.0228502705953097,0.315789473684211,0,3729,"PRI",0,0,3565849.2,520,154530776
"1338","Oaxaca","San Pedro y San Pablo Tequixtepec",18.0588584,-97.7184866,20340,1987.7,1987.7,1,4.9,0.875,0.00255102040816327,0.17632241813602,0.025,0,1760.4,"0",0,0,3565849.2,520,154530776
"1339","Oaxaca","San Pedro Yucunama",17.5603202,-97.4827499,20341,0,0,0,5.3,0.873239436619718,0,0,0,0,241.6,"0",0,0,3565849.2,520,154530776
"1340","Oaxaca","San Raymundo Jalpan",16.9704959,-96.7566911,20342,4663,4663,1,7.7,0.947634069400631,0.000630914826498423,0.0617665225447807,0.02,0,1846.2,"0",0,0,3565849.2,520,154530776
"1341","Oaxaca","San Sebastian Abasolo",16.9922835,-96.5878831,20343,1538,6152,4,6.4,0.927849927849928,0.00288600288600289,0.312544294826364,0.0136054421768707,0,1581,"0",0,0,3565849.2,520,154530776
"1342","Oaxaca","San Sebastian Coatlan",16.2010569,-96.8250531,20344,3333.5,3333.5,1,4.8,0.776541492814094,0.000927213722763097,0.0189018901890189,0,2,2529.8,"0",0,0,3565849.2,520,154530776
"1343","Oaxaca","San Sebastian Ixcapa",16.5448204,-98.1461206,20345,3527,3527,1,5.8,0.81140350877193,0.00337381916329285,0.0777304034109544,0.0421940928270042,0,3484.8,"PRD",3892421,3892421,3565849.2,520,154530776
"1344","Oaxaca","San Sebastian Nicananduta",17.5161974,-97.6832886,20346,3770,3770,1,4.6,0.736156351791531,0.000814332247557003,0.558752997601918,0.00143061516452074,0,1419.4,"0",0,0,3565849.2,520,154530776
