Área Geográfica Clave	Nombre	Party previous before 2006	Party first in Calderon period	Party last in Calderon period	2007 Sketch Strafor Cartel	2010 Sketch Strafor Cartel	Intervention Indicator	Ingresos y Egresos Públicos (Pesos) 1990 Partida Egresos	Ingresos	1991 Partida Egresos	Ingresos2	1992 Partida Egresos	Ingresos3	1993 Partida Egresos	Ingresos4	1994 Partida Egresos	Ingresos5	1995 Partida Egresos	Ingresos6	1996 Partida Egresos	Ingresos7	1997 Partida Egresos	Ingresos8	1998 Partida Egresos	Ingresos9	1999 Partida Egresos	Ingresos10	2000 Partida Egresos	Ingresos11	2001 Partida Egresos	Ingresos12	2002 Partida Egresos	Ingresos13	2003 Partida Egresos	Ingresos14	2004 Partida Egresos	Ingresos15	2005 Partida Egresos	Ingresos16	2006 Partida Egresos	Ingresos17	2007 Partida Egresos	Ingresos18	2008 Partida Egresos	Ingresos19	2009 Partida Egresos	Ingresos20	2010 Partida Egresos	Ingresos21
28025	Miguel Alemán	PRI	PRI	PRI	G	Z	1	3339457	3339457	4455915	4455915	5376830	5376830	5777517	5777517	10272066	10272066	15862304	15862304	11579876	11579876	19131063	19131063	20115978	20115978	25487312	25487312	34182697	34182697	39990624	39990624	0	0	41607027	41607027	52718877	52718877	52814332	52814332	64473763	64473763	58350147	58350147	78210873	78210873	87311592	87311592	80733449	80733449
28026	Miquihuana	PRI	PRI	PRI	G	Z	0	490944	490944	599009	599009	649691	649691	835109	835109	1196748	1196748	1177507	1177507	1067313	1067313	1706791	1706791	4187865	4187865	5431017	5431017	7450935	7450935	0	0	0	0	7090773	7090773	9101615	9101615	12812276	12812276	16366206	16366206	13668120	13668120	19876347	19876347	21080010	21080010	23633746	23633746
28027	Nuevo Laredo	PRI	PRI	PRI	G	Z	1	51009961	51009961	113011774	113011774	124937418	124937418	134375140	134375140	220711118	220711118	211179846	211179846	257357861	257357861	384875747	384875747	509157473	509157473	706962727	706962727	0	0	1406707312	1406707312	1136775362	1136775362	1386597748	1386597748	1662940815	1662940815	1250269538	1250269538	1486162342	1486162342	1813234652	1813234652	2223178634	2223178634	3142798695	3142798695	2527504445	2527504445
28028	Nuevo Morelos	PRI	PAN	PAN	G	Z	0	790194	790194	980908	980908	1063033	1063033	1353046	1353046	2275025	2275025	2425807	2425807	1583989	1583989	1820390	1820390	2657911	2657911	3356345	3356345	5214839	5214839	0	0	6266518	6266518	7087567	7087567	8329098	8329098	10381578	10381578	12793202	12793202	11810331	11810331	15988648	15988648	17280534	17280534	19744240	19744240
28029	Ocampo	PRI	PRI	PRI	G	Z	0	667040	667040	847768	847768	1004301	1004301	1194551	1194551	1819587	1819587	1722390	1722390	3335602	3335602	3895148	3895148	9187663	9187663	13542501	13542501	17661062	17661062	17783794	17783794	21690382	21690382	24968683	24968683	26464322	26464322	27168092	27168092	32525240	32525240	30995242	30995242	36174865	36174865	42141127	42141127	43961011	43961011
28030	Padilla	PRI	PRI	PAN	G	Z	0	859113	859113	1482553	1482553	1548165	1548165	1414004	1414004	1834412	1834412	2120402	2120402	2962739	2962739	4380502	4380502	9360441	9360441	11121711	11121711	15472485	15472485	15753682	15753682	0	0	18684102	18684102	21400565	21400565	24003247	24003247	28421578	28421578	27485923	27485923	48004082	48004082	34749154	34749154	34528463	34528463
28031	Palmillas	PRI	PRI	PRI	G	Z	0	509995	509995	685973	685973	724790	724790	865876	865876	1318367	1318367	1375949	1375949	988407	988407	1185466	1185466	1573857	1573857	1575088	1575088	3758825	3758825	0	0	0	0	6759821	6759821	7856251	7856251	8901125	8901125	10251634	10251634	0	0	14959149	14959149	17821507	17821507	18115123	18115123
28032	Reynosa	PAN	PRI	PRI	G	Z	1	19536120	19536120	28180415	28180415	36673549	36673549	50754550	50754550	95119395	95119395	118182987	118182987	130253088	130253088	175865095	175865095	213894143	213894143	292044745	292044745	436838901	436838901	604021314	604021314	521873202	521873202	701418730	701418730	817489422	817489422	776820026	776820026	907590647	907590647	1037853509	1037853509	1512442059	1512442059	1713330698	1713330698	1633998671	1633998671
28033	Río Bravo	PRI	PRI	PAN	G	z	1	8061229	8061229	11039851	11039851	10384371	10384371	16194378	16194378	23269137	23269137	22477744	22477744	28127091	28127091	39342590	39342590	62448511	62448511	86689998	86689998	111361067	111361067	112613054	112613054	180420002	180420002	203007092	203007092	175706387	175706387	183677946	183677946	211781258	211781258	209362436	209362436	242199361	242199361	295952963	295952963	259472750	259472750
28034	San Carlos	PRI	PRI	PRI	G	Z	0	534671	534671	712633	712633	882666	882666	976694	976694	1349878	1349878	1781863	1781863	1860345	1860345	2508888	2508888	7590503	7590503	11591166	11591166	13325764	13325764	0	0	14480464	14480464	16712300	16712300	18652300	18652300	21600208	21600208	25347530	25347530	25168401	25168401	31352955	31352955	32138035	32138035	35381965	35381965
28035	San Fernando	PRI	PRI	PRI	G	z	0	2271866	2271866	3187575	3187575	3877627	3877627	4396224	4396224	5863242	5863242	8184810	8184810	11662462	11662462	16496834	16496834	37654083	37654083	50417442	50417442	56084566	56084566	72029560	72029560	63296030	63296030	67549283	67549283	71396802	71396802	101812960	101812960	115671238	115671238	133692569	133692569	187228236	187228236	176101391	176101391	152522956	152522956
28036	San Nicolás	PRI	PRI	PRI	G	Z	0	881865	881865	1391744	1391744	1509906	1509906	1617283	1617283	2380942	2380942	2125762	2125762	1186613	1186613	0	0	1234453	1234453	1228304	1228304	2848784	2848784	0	0	0	0	5412175	5412175	7036298	7036298	8407902	8407902	9557113	9557113	9325059	9325059	15546618	15546618	16855495	16855495	17002815	17002815
28037	Soto la Marina	PRI	PAN	PRI	G	Z	0	1376805	1376805	2084847	2084847	2355187	2355187	3117337	3117337	4290869	4290869	3897765	3897765	8445096	8445096	7676770	7676770	14503486	14503486	19007156	19007156	23984027	23984027	0	0	31038471	31038471	32820090	32820090	38000596	38000596	39406293	39406293	44608783	44608783	43096871	43096871	54734763	54734763	61232972	61232972	57967559	57967559
28038	Tampico	PRI	PRI	PAN	G	z	1	42123832	42123832	80170327	80170327	98435000	98435000	100077000	100077000	144417000	144417000	114380691	114380691	93366689	93366689	149943258	149943258	226969558	226969558	274401276	274401276	675344400	675344400	379414522	379414522	449129910	449129910	526652822	526652822	531238984	531238984	567546227	567546227	676531696	676531696	707414460	707414460	858884733	858884733	864434242	864434242	787927876	787927876
28039	Tula	PRI	PRI	PRI	G	Z	0	816369	816369	1080708	1080708	1149164	1149164	1617269	1617269	2202035	2202035	3137906	3137906	4987574	4987574	7964350	7964350	22788990	22788990	28829334	28829334	32419855	32419855	0	0	48313521	48313521	47847902	47847902	46612705	46612705	58502833	58502833	57125945	57125945	56012911	56012911	69663078	69663078	72434468	72434468	73972972	73972972
28040	Valle Hermoso	PAN	PRI	PRI	G	z	0	3764560	3764560	5417918	5417918	7347480	7347480	7208135	7208135	8579982	8579982	9540468	9540468	12099248	12099248	19007055	19007055	26820928	26820928	44506385	44506385	50239294	50239294	60302947	60302947	62415345	62415345	68092126	68092126	77431594	77431594	83415569	83415569	87090895	87090895	0	0	135431444	135431444	130476196	130476196	129842556	129842556
28041	Victoria	PRI	PRI	PRI	G	Z	0	15425840	15425840	17343997	17343997	22447038	22447038	33760000	33760000	55224000	55224000	36834000	36834000	79190925	79190925	86439529	86439529	147615829	147615829	193808854	193808854	240697037	240697037	273779163	273779163	313099462	313099462	380027580	380027580	482350354	482350354	448282819	448282819	484111020	484111020	497813201	497813201	611076646	611076646	751831033	751831033	663009189	663009189
28042	Villagrán	PRI	PRI	PRI	G	Z	0	525339	525339	711297	711297	773953	773953	965113	965113	1353500	1353500	1606188	1606188	1693534	1693534	2295242	2295242	2211037	2211037	6889286	6889286	9888447	9888447	0	0	0	0	13377817	13377817	14473882	14473882	16420623	16420623	20774380	20774380	0	0	25526453	25526453	25362322	25362322	31863593	31863593
28043	Xicoténcatl	PAN	PRI	PAN	G	Z	0	781201	781201	1087450	1087450	1291765	1291765	1576058	1576058	1925900	1925900	1934825	1934825	4934039	4934039	6674234	6674234	11414516	11414516	17408679	17408679	21956093	21956093	21478574	21478574	27027243	27027243	31108421	31108421	53432836	53432836	34004468	34004468	42977255	42977255	0	0	53320886	53320886	54788473	54788473	55088465	55088465
29001	Amaxac de Guerrero	PRD	PRI	PRI	N	D	0	161544	161544	233374	233374	312827	312827	393889	393889	1854657	1854657	2341284	2341284	2571026	2571026	4446337	4446337	5953996	5953996	6173707	6173707	0	0	7614083	7614083	8474107	8474107	10735603	10735603	15248896	15248896	10972591	10972591	11627288	11627288	0	0	18107711	18107711	17705713	17705713	22450751	22450751
29002	Apetatitlán de Antonio Carvajal	PRD	PAN	PRI	N	D	0	283993	283993	465570	465570	638534	638534	922070	922070	2759929	2759929	2683944	2683944	3656203	3656203	4916969	4916969	10206294	10206294	8901362	8901362	10498848	10498848	12127787	12127787	12159142	12159142	15930381	15930381	17047835	17047835	18085513	18085513	21340299	21340299	22066599	22066599	27298188	27298188	29983397	29983397	28146981	28146981
29003	Atlangatepec	PRI	PAN	PRI	N	D	0	133555	133555	163279	163279	212430	212430	360124	360124	2115260	2115260	2278719	2278719	2754746	2754746	4014419	4014419	4508243	4508243	5608142	5608142	6298154	6298154	7031130	7031130	6764588	6764588	7681107	7681107	9111097	9111097	9882843	9882843	13119513	13119513	0	0	17279285	17279285	18592985	18592985	0	0
29004	Atltzayanca	PRI	PAN	PRI	N	D	0	300816	300816	628744	628744	387048	387048	529222	529222	5001031	5001031	3743338	3743338	5041141	5041141	9224703	9224703	9028768	9028768	10546412	10546412	13348278	13348278	16163057	16163057	0	0	14619932	14619932	24004165	24004165	23714134	23714134	28014375	28014375	0	0	45097682	45097682	47011798	47011798	39469836	39469836
29005	Apizaco	Other	PAN	PAN	N	D	0	7500048	7500048	15091943	15091943	8314075	8314075	11409236	11409236	17743695	17743695	23834542	23834542	26730339	26730339	39504634	39504634	56083399	56083399	51805091	51805091	62721234	62721234	72824818	72824818	75295040	75295040	81248568	81248568	94749578	94749578	111644441	111644441	115094238	115094238	129099964	129099964	169762277	169762277	185201386	185201386	0	0
29006	Calpulalpan	Other	Other	PRI	N	D	0	1163163	1163163	1641657	1641657	2104603	2104603	2695814	2695814	7837244	7837244	7127225	7127225	9200480	9200480	10927672	10927672	18592537	18592537	34670147	34670147	38875771	38875771	43882083	43882083	39613391	39613391	43447893	43447893	49935252	49935252	53463786	53463786	57379906	57379906	0	0	0	0	65557695	65557695	0	0
29007	El Carmen Tequexquitla	PRD	PRD	PRD	N	D	0	217681	217681	313982	313982	364228	364228	543814	543814	2728826	2728826	3358802	3358802	4907389	4907389	5933800	5933800	7446168	7446168	13040025	13040025	13574616	13574616	15612357	15612357	15470449	15470449	17334077	17334077	22018942	22018942	21111910	21111910	24420208	24420208	28222885	28222885	31612881	31612881	36542076	36542076	41813610	41813610
29008	Cuapiaxtla	PRI	PRI	PRI	N	D	0	259057	259057	338877	338877	433364	433364	678647	678647	3005512	3005512	3056565	3056565	4005268	4005268	5942280	5942280	7135103	7135103	9289897	9289897	10722207	10722207	12288292	12288292	10952805	10952805	13221104	13221104	15361782	15361782	16050952	16050952	0	0	0	0	24178155	24178155	26722052	26722052	0	0
29009	Cuaxomulco	PRD	PAN	PRD	N	D	0	161944	161944	219176	219176	279897	279897	411940	411940	1561332	1561332	1639011	1639011	2062019	2062019	2448796	2448796	2597208	2597208	3684441	3684441	6728169	6728169	7158535	7158535	6545775	6545775	0	0	9250311	9250311	8819481	8819481	10568479	10568479	0	0	14906647	14906647	31162168	31162168	17137380	17137380
29010	Chiautempan	PRI	PRD	PRI	N	D	0	2296860	2296860	2576744	2576744	5264021	5264021	3932834	3932834	10801639	10801639	15185897	15185897	16617474	16617474	21262372	21262372	28238604	28238604	41168019	41168019	46683909	46683909	49680470	49680470	52971014	52971014	65949695	65949695	69256139	69256139	78157632	78157632	90258647	90258647	0	0	98967093	98967093	105545356	105545356	109928395	109928395
29011	Muñoz de Domingo Arenas	PRI	Other	Other	N	D	0	112690	112690	146799	146799	201758	201758	285601	285601	1688381	1688381	1850812	1850812	2027651	2027651	3072284	3072284	3405919	3405919	3570280	3570280	4275279	4275279	4453403	4453403	5412840	5412840	6163366	6163366	5781089	5781089	7207063	7207063	7815552	7815552	0	0	11764022	11764022	13133495	13133495	0	0
29012	Españita	PRD	PAN	PAN	N	D	0	214983	214983	318764	318764	382613	382613	439612	439612	3008934	3008934	3102187	3102187	3594446	3594446	3982369	3982369	682957	682957	8598545	8598545	8036525	8036525	9243162	9243162	10182143	10182143	13324360	13324360	13853767	13853767	13671451	13671451	15083929	15083929	0	0	24093984	24093984	21658483	21658483	24763404	24763404
29013	Huamantla	PRI	PAN	PRI	N	D	0	2402990	2402990	3578883	3578883	4630264	4630264	5043881	5043881	13538065	13538065	19193495	19193495	22513928	22513928	34831335	34831335	45924972	45924972	53724247	53724247	61396815	61396815	59259395	59259395	69899017	69899017	78379573	78379573	99978487	99978487	106270874	106270874	120481373	120481373	110076729	110076729	127967436	127967436	161986337	161986337	135970108	135970108
29014	Hueyotlipan	PAN	PAN	Other	N	D	0	117338	117338	406972	406972	466036	466036	585274	585274	3172536	3172536	3460263	3460263	4415279	4415279	8260828	8260828	9001617	9001617	10338988	10338988	12112833	12112833	14624680	14624680	13245726	13245726	0	0	17529465	17529465	18570480	18570480	23035613	23035613	0	0	27141222	27141222	28582694	28582694	0	0
29015	Ixtacuixtla de Mariano Matamoros	PAN	PAN	PRI	N	D	0	392100	392100	581127	581127	722588	722588	962274	962274	5360217	5360217	5953906	5953906	9473534	9473534	13511305	13511305	17369424	17369424	22454921	22454921	26684256	26684256	33354882	33354882	28610190	28610190	33205215	33205215	35238183	35238183	38356723	38356723	46666436	46666436	0	0	56635318	56635318	57908379	57908379	70256495	70256495
29016	Ixtenco	PRD	PRI	Other	N	D	0	168552	168552	227977	227977	315487	315487	364290	364290	1457906	1457906	1375570	1375570	1593555	1593555	2027364	2027364	3607423	3607423	5252777	5252777	5213477	5213477	6897447	6897447	5378724	5378724	8906048	8906048	12731149	12731149	10044026	10044026	12939070	12939070	14687404	14687404	15654231	15654231	21603275	21603275	27003156	27003156
29017	Mazatecochco de José María Morelos	PRI	Other	PRD	N	D	0	222675	222675	242925	242925	323367	323367	618958	618958	1639359	1639359	2086564	2086564	1750998	1750998	2958024	2958024	4690232	4690232	6229200	6229200	6237000	6237000	8501761	8501761	8793230	8793230	9050837	9050837	12843569	12843569	10432690	10432690	14225417	14225417	0	0	0	0	0	0	23470926	23470926
29018	Contla de Juan Cuamatzi	PRD	PAN	PRI	N	D	0	661558	661558	968436	968436	1491917	1491917	1796245	1796245	4676294	4676294	5308338	5308338	6617953	6617953	10229968	10229968	14903546	14903546	22458082	22458082	23577364	23577364	30177196	30177196	29522547	29522547	0	0	39597741	39597741	42963315	42963315	40854908	40854908	0	0	51452262	51452262	57980702	57980702	0	0
29019	Tepetitla de Lardizábal	Other	PRI	Other	N	D	0	238223	238223	303240	303240	411573	411573	487640	487640	1878786	1878786	2392229	2392229	3278304	3278304	4007472	4007472	3182976	3182976	9007069	9007069	10153754	10153754	14042944	14042944	12918743	12918743	16234031	16234031	18148983	18148983	17250318	17250318	21928170	21928170	0	0	28508706	28508706	32909769	32909769	0	0
29020	Sanctórum de Lázaro Cárdenas	PRI	Other	Other	N	D	0	384351	384351	470761	470761	551388	551388	676260	676260	3706563	3706563	3991331	3991331	3686858	3686858	4858912	4858912	6071550	6071550	6577775	6577775	7573928	7573928	8620600	8620600	8541045	8541045	9088154	9088154	9319836	9319836	9319836	9319836	12932680	12932680	0	0	16252303	16252303	22609326	22609326	0	0
29021	Nanacamilpa de Mariano Arista	Other	PAN	PRI	N	D	0	336905	336905	517378	517378	696209	696209	742858	742858	3093243	3093243	3284365	3284365	4736546	4736546	7391277	7391277	9092374	9092374	12929999	12929999	14002520	14002520	18614586	18614586	16717372	16717372	17091456	17091456	21843090	21843090	20458140	20458140	23156744	23156744	26962338	26962338	30101205	30101205	36943756	36943756	36814612	36814612
29022	Acuamanala de Miguel Hidalgo	Other	PRD	PRI	N	D	0	104748	104748	140260	140260	212064	212064	264862	264862	1536661	1536661	1964339	1964339	2077938	2077938	2734743	2734743	3096623	3096623	4687677	4687677	4187252	4187252	6374064	6374064	5439956	5439956	6869976	6869976	7931200	7931200	9032219	9032219	9613604	9613604	0	0	14930908	14930908	17737163	17737163	16090555	16090555
29023	Natívitas	PAN	PRD	Other	N	D	0	280716	280716	365840	365840	446266	446266	635395	635395	5372328	5372328	6546468	6546468	7055164	7055164	10415470	10415470	11307409	11307409	13626634	13626634	20590007	20590007	15200715	15200715	21593907	21593907	22653737	22653737	30462625	30462625	28768715	28768715	32175934	32175934	0	0	42421736	42421736	46174195	46174195	50627002	50627002
29024	Panotla	PRI	PRD	PRI	N	D	0	224253	224253	318777	318777	576534	576534	769949	769949	3268758	3268758	3479469	3479469	5483166	5483166	8176477	8176477	9633642	9633642	22892149	22892149	19583601	19583601	24055573	24055573	24059800	24059800	0	0	24110513	24110513	29354000	29354000	34572447	34572447	0	0	47719101	47719101	36902673	36902673	0	0
29025	San Pablo del Monte	PRD	PRD	PRI	N	D	0	632939	632939	726600	726600	1061552	1061552	1385043	1385043	5461499	5461499	6513912	6513912	8150214	8150214	7596590	7596590	22593160	22593160	44460358	44460358	49645411	49645411	59975911	59975911	57153331	57153331	66366615	66366615	64889175	64889175	69744715	69744715	87404514	87404514	127900960	127900960	107331390	107331390	134525162	134525162	115347092	115347092
29026	Santa Cruz Tlaxcala	PRI	PAN	PRI	N	D	0	315402	315402	296321	296321	539169	539169	697557	697557	2335609	2335609	3227895	3227895	4560760	4560760	6314472	6314472	8531300	8531300	9903279	9903279	10246075	10246075	14395112	14395112	14715821	14715821	17602661	17602661	17337154	17337154	18248327	18248327	20867060	20867060	22809000	22809000	29459953	29459953	30887531	30887531	34055089	34055089
29027	Tenancingo	PAN	PRI	PRI	N	D	0	151335	151335	202699	202699	241625	241625	324504	324504	1961650	1961650	1689678	1689678	2992691	2992691	3704604	3704604	4426042	4426042	9442920	9442920	10734713	10734713	11854938	11854938	0	0	10060097	10060097	16357485	16357485	15909573	15909573	19964876	19964876	0	0	21751696	21751696	28707286	28707286	0	0
